User_ID,Case_Start_Date,Activity_Start_Date,Browser,Operating_System,Device,Visited_Page,Time_on_Page
4acac38576c2d2f8,12/1/2021 18:49:00,2021-12-01 18:49:00,B_0,OS_0,D_0,Page_10,1704
dc000f701d23de32,12/2/2021 15:45:00,2021-12-02 16:06:31,B_0,OS_0,D_0,Page_17,508
dc000f701d23de32,12/2/2021 15:45:00,2021-12-02 16:03:05,B_0,OS_0,D_0,Page_18,206
dc000f701d23de32,12/2/2021 15:45:00,2021-12-02 15:45:14,B_0,OS_0,D_0,Page_38,15
dc000f701d23de32,12/2/2021 15:45:00,2021-12-02 16:14:59,B_0,OS_0,D_0,Page_22,250
dc000f701d23de32,12/2/2021 15:45:00,2021-12-02 15:45:49,B_0,OS_0,D_0,Page_9,24
dc000f701d23de32,12/2/2021 15:45:00,2021-12-02 15:45:29,B_0,OS_0,D_0,Page_10,20
dc000f701d23de32,12/2/2021 15:45:00,2021-12-02 15:51:25,B_0,OS_0,D_0,Page_11,700
dc000f701d23de32,12/2/2021 15:45:00,2021-12-02 16:19:09,B_0,OS_0,D_0,Page_24,884
dc000f701d23de32,12/2/2021 15:45:00,2021-12-02 15:46:31,B_0,OS_0,D_0,Page_12,294
dc000f701d23de32,12/2/2021 15:45:00,2021-12-02 15:45:00,B_0,OS_0,D_0,Page_3,14
1adb66e209a15ee9,12/4/2021 18:20:00,2021-12-04 18:20:23,B_0,OS_0,D_0,Page_88,2873
1adb66e209a15ee9,12/4/2021 18:20:00,2021-12-04 18:29:19,B_0,OS_0,D_0,Page_19,21
1adb66e209a15ee9,12/4/2021 18:20:00,2021-12-04 18:20:00,B_0,OS_0,D_0,Page_38,32
1adb66e209a15ee9,12/4/2021 18:20:00,2021-12-04 18:20:58,B_0,OS_0,D_0,Page_22,132
1adb66e209a15ee9,12/4/2021 18:20:00,2021-12-04 18:20:35,B_0,OS_0,D_0,Page_10,26
1adb66e209a15ee9,12/4/2021 18:20:00,2021-12-04 18:22:28,B_0,OS_0,D_0,Page_24,394
a8753454f4e6ee88,12/6/2021 16:49:00,2021-12-06 16:50:56,B_0,OS_0,D_0,Page_88,1159
a8753454f4e6ee88,12/6/2021 16:49:00,2021-12-06 16:49:00,B_0,OS_0,D_0,Page_38,116
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 18:01:35,B_0,OS_0,D_0,Page_124,1497
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 19:37:36,B_0,OS_0,D_0,Page_288,18
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 19:37:54,B_0,OS_0,D_0,Page_87,9
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 18:26:32,B_0,OS_0,D_0,Page_98,1947
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 19:38:27,B_0,OS_0,D_0,Page_111,247
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 18:00:07,B_0,OS_0,D_0,Page_88,88
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 19:38:09,B_0,OS_0,D_0,Page_89,7
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 19:21:45,B_0,OS_0,D_0,Page_146,951
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 18:58:59,B_0,OS_0,D_0,Page_126,656
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 19:17:39,B_0,OS_0,D_0,Page_305,7
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 19:14:09,B_0,OS_0,D_0,Page_90,210
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 19:42:34,B_0,OS_0,D_0,Page_91,95
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 19:17:52,B_0,OS_0,D_0,Page_147,233
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 19:17:46,B_0,OS_0,D_0,Page_306,6
9b14755d17a6df41,12/9/2021 18:00:00,2021-12-09 18:00:00,B_0,OS_0,D_0,Page_38,7
2d22ad7ec7a607a2,12/18/2021 15:32:00,2021-12-18 15:32:12,B_1,OS_1,D_1,Page_124,67
2d22ad7ec7a607a2,12/18/2021 15:32:00,2021-12-18 15:33:19,B_1,OS_1,D_1,Page_288,11
2d22ad7ec7a607a2,12/18/2021 15:32:00,2021-12-18 15:32:00,B_1,OS_1,D_1,Page_38,12
ebc346820b45c098,12/11/2021 13:12:00,2021-12-11 13:12:00,B_1,OS_1,D_1,Page_37,13
ebc346820b45c098,12/11/2021 13:12:00,2021-12-11 13:18:27,B_1,OS_1,D_1,Page_36,1
ebc346820b45c098,12/11/2021 13:12:00,2021-12-11 13:12:13,B_1,OS_1,D_1,Page_3,448
7a8adaf928446164,12/22/2021 23:53:00,2021-12-23 00:10:28,B_1,OS_1,D_1,Page_38,497
7a8adaf928446164,12/22/2021 23:53:00,2021-12-22 23:53:00,B_1,OS_1,D_1,Page_3,545
83e02eb3f2f6dc19,12/11/2021 15:52:00,2021-12-11 15:52:00,B_0,OS_0,D_0,Page_38,20
d84af3da65b1fe29,12/23/2021 13:26:00,2021-12-23 13:37:47,B_3,OS_0,D_0,Page_45,413
d84af3da65b1fe29,12/23/2021 13:26:00,2021-12-23 13:44:57,B_3,OS_0,D_0,Page_242,574
d84af3da65b1fe29,12/23/2021 13:26:00,2021-12-23 13:31:31,B_3,OS_0,D_0,Page_103,393
f548cb1a84a6b5ac,12/17/2021 22:18:00,2021-12-17 22:52:13,B_1,OS_1,D_1,Page_39,1205
f548cb1a84a6b5ac,12/17/2021 22:18:00,2021-12-17 22:38:12,B_1,OS_1,D_1,Page_32,218
f548cb1a84a6b5ac,12/17/2021 22:18:00,2021-12-17 22:38:02,B_1,OS_1,D_1,Page_48,28
f548cb1a84a6b5ac,12/17/2021 22:18:00,2021-12-17 22:32:59,B_1,OS_1,D_1,Page_62,295
f548cb1a84a6b5ac,12/17/2021 22:18:00,2021-12-17 22:42:01,B_1,OS_1,D_1,Page_84,292
f548cb1a84a6b5ac,12/17/2021 22:18:00,2021-12-17 22:47:11,B_1,OS_1,D_1,Page_38,15
f548cb1a84a6b5ac,12/17/2021 22:18:00,2021-12-17 22:47:26,B_1,OS_1,D_1,Page_10,259
f548cb1a84a6b5ac,12/17/2021 22:18:00,2021-12-17 22:18:00,B_1,OS_1,D_1,Page_3,918
62f4037067e44c7e,12/11/2021 17:10:00,2021-12-11 17:10:00,B_1,OS_1,D_1,Page_121,404
55b1228a45fd1264,12/27/2021 18:11:00,2021-12-27 18:11:00,B_3,OS_0,D_0,Page_3,44
7ae9db9f11ef32f0,12/11/2021 12:09:00,2021-12-11 12:18:11,B_5,OS_2,D_1,Page_3,10
f420e5b2003b11f5,12/11/2021 12:28:00,2021-12-11 12:28:59,B_5,OS_2,D_1,Page_67,98
f420e5b2003b11f5,12/11/2021 12:28:00,2021-12-11 12:28:19,B_5,OS_2,D_1,Page_164,6
f420e5b2003b11f5,12/11/2021 12:28:00,2021-12-11 12:30:37,B_5,OS_2,D_1,Page_43,361
188c1f8b3a90c4d7,12/3/2021 0:45:00,2021-12-03 00:47:15,B_1,OS_1,D_1,Page_94,130
188c1f8b3a90c4d7,12/3/2021 0:45:00,2021-12-03 00:45:20,B_1,OS_1,D_1,Page_3,138
8d55eb5c1f6837ef,12/19/2021 22:22:00,2021-12-19 22:44:01,B_1,OS_1,D_1,Page_32,50
8d55eb5c1f6837ef,12/19/2021 22:22:00,2021-12-19 22:42:13,B_1,OS_1,D_1,Page_48,108
8d55eb5c1f6837ef,12/19/2021 22:22:00,2021-12-19 22:24:44,B_1,OS_1,D_1,Page_62,1049
8d55eb5c1f6837ef,12/19/2021 22:22:00,2021-12-19 22:22:00,B_1,OS_1,D_1,Page_3,86
187fe164afba1173,12/12/2021 23:00:00,2021-12-12 23:00:14,B_5,OS_2,D_1,Page_37,21
187fe164afba1173,12/12/2021 23:00:00,2021-12-12 23:00:00,B_5,OS_2,D_1,Page_3,14
fbaf73c7c9fc92f0,12/5/2021 19:48:00,2021-12-05 19:48:00,B_2,OS_1,D_1,Page_94,367
fbaf73c7c9fc92f0,12/5/2021 19:48:00,2021-12-05 19:50:29,B_2,OS_1,D_1,Page_63,124
9f3dee3b02dc486c,12/20/2021 14:25:00,2021-12-20 14:41:11,B_1,OS_1,D_1,Page_94,325
9f3dee3b02dc486c,12/20/2021 14:25:00,2021-12-20 14:45:00,B_1,OS_1,D_1,Page_30,143
9f3dee3b02dc486c,12/20/2021 14:25:00,2021-12-20 14:29:29,B_1,OS_1,D_1,Page_43,144
9f3dee3b02dc486c,12/20/2021 14:25:00,2021-12-20 14:39:56,B_1,OS_1,D_1,Page_6,75
e388c1f2476b7d39,12/12/2021 22:14:00,2021-12-12 22:17:22,B_0,OS_0,D_0,Page_48,57
d4b6d24df81afa30,12/21/2021 13:58:00,2021-12-21 13:58:26,B_3,OS_0,D_0,Page_106,424
00972ce23828a330,12/23/2021 0:39:00,2021-12-23 00:51:09,B_1,OS_1,D_1,Page_51,198
00972ce23828a330,12/23/2021 0:39:00,2021-12-23 00:48:15,B_1,OS_1,D_1,Page_3,47
61ec3001ff3488bc,12/27/2021 16:28:00,2021-12-27 16:35:33,B_6,OS_1,D_1,Page_13,407
61ec3001ff3488bc,12/27/2021 16:28:00,2021-12-27 16:28:14,B_6,OS_1,D_1,Page_3,210
323162a34593a1ce,12/21/2021 18:46:00,2021-12-21 18:46:00,B_3,OS_0,D_0,Page_3,104
65220220ebfa0d67,12/22/2021 14:32:00,2021-12-22 14:32:00,B_3,OS_0,D_0,Page_3,666
14161123e214e8b6,12/27/2021 14:08:00,2021-12-27 14:08:00,B_3,OS_0,D_0,Page_3,41
21eba56af6d24d10,12/28/2021 18:06:00,2021-12-28 18:06:00,B_3,OS_0,D_0,Page_3,37
cc05df4b1450a666,12/8/2021 17:04:00,2021-12-08 17:04:00,B_3,OS_0,D_0,Page_3,31
14586647785c02e1,12/23/2021 11:11:00,2021-12-23 11:11:00,B_3,OS_0,D_0,Page_217,9019
a9045394e699e1b2,12/23/2021 23:17:00,2021-12-23 23:26:22,B_1,OS_1,D_1,Page_279,403
a9045394e699e1b2,12/23/2021 23:17:00,2021-12-23 23:17:13,B_1,OS_1,D_1,Page_129,473
a9045394e699e1b2,12/23/2021 23:17:00,2021-12-23 23:32:48,B_1,OS_1,D_1,Page_95,139
c6f718d8483ec82d,12/24/2021 20:27:00,2021-12-24 20:47:09,B_8,OS_0,D_0,Page_35,10
c6f718d8483ec82d,12/24/2021 20:27:00,2021-12-24 20:47:19,B_8,OS_0,D_0,Page_38,454
c6f718d8483ec82d,12/24/2021 20:27:00,2021-12-24 20:38:08,B_8,OS_0,D_0,Page_63,541
c6f718d8483ec82d,12/24/2021 20:27:00,2021-12-24 20:27:00,B_8,OS_0,D_0,Page_3,589
51e89d28cc0be98f,12/28/2021 10:16:00,2021-12-28 10:26:35,B_0,OS_0,D_0,Page_84,68
51e89d28cc0be98f,12/28/2021 10:16:00,2021-12-28 10:17:06,B_0,OS_0,D_0,Page_4,559
51e89d28cc0be98f,12/28/2021 10:16:00,2021-12-28 10:16:00,B_0,OS_0,D_0,Page_3,57
c593a528157708c4,12/20/2021 14:42:00,2021-12-20 14:42:00,B_0,OS_0,D_0,Page_3,838
b1bd316f3bea7fe5,12/20/2021 16:56:00,2021-12-20 16:56:00,B_0,OS_0,D_0,Page_3,10
92e88fa4fd86f32e,12/12/2021 20:53:00,2021-12-12 20:59:54,B_3,OS_0,D_0,Page_30,94
92e88fa4fd86f32e,12/12/2021 20:53:00,2021-12-12 20:57:09,B_3,OS_0,D_0,Page_345,9
92e88fa4fd86f32e,12/12/2021 20:53:00,2021-12-12 20:57:18,B_3,OS_0,D_0,Page_3,156
e7f3b797efa5706c,12/24/2021 9:46:00,2021-12-24 09:46:41,B_2,OS_4,D_0,Page_3,42
6fd1a619a0655216,12/6/2021 21:53:00,2021-12-06 21:53:00,B_3,OS_0,D_0,Page_3,118
821f653c8d977e6d,12/9/2021 11:44:00,2021-12-09 11:46:14,B_2,OS_1,D_1,Page_201,124
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:14:34,B_3,OS_0,D_0,Page_129,13
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:01:53,B_3,OS_0,D_0,Page_14,280
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:17:00,B_3,OS_0,D_0,Page_61,83
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:16:20,B_3,OS_0,D_0,Page_62,34
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:06:44,B_3,OS_0,D_0,Page_194,13
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:07:05,B_3,OS_0,D_0,Page_158,134
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:15:11,B_3,OS_0,D_0,Page_225,17
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:09:50,B_3,OS_0,D_0,Page_332,38
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:10:29,B_3,OS_0,D_0,Page_137,89
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:01:12,B_3,OS_0,D_0,Page_63,38
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:12:08,B_3,OS_0,D_0,Page_291,61
53e8ae0ab1d46793,12/27/2021 14:01:00,2021-12-27 14:01:00,B_3,OS_0,D_0,Page_3,10
e2f5e0145709b996,12/30/2021 12:25:00,2021-12-30 12:25:38,B_3,OS_0,D_0,Page_353,557
e2f5e0145709b996,12/30/2021 12:25:00,2021-12-30 13:05:32,B_3,OS_0,D_0,Page_42,47
e2f5e0145709b996,12/30/2021 12:25:00,2021-12-30 12:43:40,B_3,OS_0,D_0,Page_348,18
e2f5e0145709b996,12/30/2021 12:25:00,2021-12-30 12:54:12,B_3,OS_0,D_0,Page_36,583
e2f5e0145709b996,12/30/2021 12:25:00,2021-12-30 13:06:29,B_3,OS_0,D_0,Page_38,1282
e2f5e0145709b996,12/30/2021 12:25:00,2021-12-30 13:27:51,B_3,OS_0,D_0,Page_10,15
e2f5e0145709b996,12/30/2021 12:25:00,2021-12-30 12:41:26,B_3,OS_0,D_0,Page_359,134
e2f5e0145709b996,12/30/2021 12:25:00,2021-12-30 13:03:53,B_3,OS_0,D_0,Page_52,98
e2f5e0145709b996,12/30/2021 12:25:00,2021-12-30 12:34:58,B_3,OS_0,D_0,Page_261,373
e2f5e0145709b996,12/30/2021 12:25:00,2021-12-30 12:54:07,B_3,OS_0,D_0,Page_3,14
a275acb2bb6d55fe,12/16/2021 12:26:00,2021-12-16 12:26:11,B_3,OS_0,D_0,Page_139,555
a275acb2bb6d55fe,12/16/2021 12:26:00,2021-12-16 12:26:00,B_3,OS_0,D_0,Page_3,11
950e7d41fd825285,12/26/2021 13:25:00,2021-12-26 13:25:00,B_3,OS_0,D_0,Page_3,20
9ff13da9947ce805,12/28/2021 12:55:00,2021-12-28 12:55:00,B_3,OS_0,D_0,Page_3,500
92c782c41a1d0d49,12/29/2021 13:47:00,2021-12-29 13:47:00,B_3,OS_0,D_0,Page_3,839
9d4fa168c21ea104,12/6/2021 17:07:00,2021-12-06 17:07:00,B_3,OS_0,D_0,Page_3,129
13a7ab744dab58d6,12/13/2021 23:54:00,2021-12-14 00:00:02,B_1,OS_1,D_1,Page_94,49
13a7ab744dab58d6,12/13/2021 23:54:00,2021-12-13 23:54:00,B_1,OS_1,D_1,Page_3,377
398ecd42681850f6,12/21/2021 14:43:00,2021-12-21 14:47:50,B_2,OS_1,D_1,Page_3,544
4d20fc4985cb4e0a,12/3/2021 22:58:00,2021-12-03 22:58:00,B_1,OS_1,D_1,Page_3,41
a9f29aae98408703,12/14/2021 17:20:00,2021-12-14 17:20:00,B_3,OS_0,D_0,Page_3,16
dd4f30e9b3d5c98e,12/25/2021 12:00:00,2021-12-25 12:02:14,B_0,OS_0,D_0,Page_38,10319
dd4f30e9b3d5c98e,12/25/2021 12:00:00,2021-12-25 12:00:00,B_0,OS_0,D_0,Page_311,134
50141d6b1c81b5dc,12/5/2021 10:23:00,2021-12-05 10:23:00,B_1,OS_1,D_1,Page_48,36
65fb5881ac656684,12/20/2021 15:17:00,2021-12-20 15:17:00,B_7,OS_0,D_0,Page_3,51
c4c424dbe330d4d3,12/29/2021 15:11:00,2021-12-29 15:19:16,B_3,OS_1,D_1,Page_25,10
c4c424dbe330d4d3,12/29/2021 15:11:00,2021-12-29 15:27:21,B_3,OS_1,D_1,Page_29,117
c4c424dbe330d4d3,12/29/2021 15:11:00,2021-12-29 15:11:00,B_3,OS_1,D_1,Page_3,477
ed608e779b3d2102,12/19/2021 20:44:00,2021-12-19 20:45:11,B_1,OS_1,D_1,Page_154,426
68dcb86b110b8214,12/6/2021 10:29:00,2021-12-06 10:29:00,B_0,OS_0,D_0,Page_13,57
68dcb86b110b8214,12/6/2021 10:29:00,2021-12-06 10:31:34,B_0,OS_0,D_0,Page_37,57
68dcb86b110b8214,12/6/2021 10:29:00,2021-12-06 10:32:31,B_0,OS_0,D_0,Page_38,582
e15d40cb9726a4b6,12/24/2021 14:45:00,2021-12-24 14:49:36,B_1,OS_1,D_1,Page_49,212
e15d40cb9726a4b6,12/24/2021 14:45:00,2021-12-24 14:48:18,B_1,OS_1,D_1,Page_54,74
e15d40cb9726a4b6,12/24/2021 14:45:00,2021-12-24 14:45:39,B_1,OS_1,D_1,Page_43,114
e15d40cb9726a4b6,12/24/2021 14:45:00,2021-12-24 14:48:03,B_1,OS_1,D_1,Page_35,26
e15d40cb9726a4b6,12/24/2021 14:45:00,2021-12-24 14:47:48,B_1,OS_1,D_1,Page_36,15
e15d40cb9726a4b6,12/24/2021 14:45:00,2021-12-24 14:45:00,B_1,OS_1,D_1,Page_3,14
ff4d06c4a98bc828,12/20/2021 9:54:00,2021-12-20 10:04:44,B_3,OS_0,D_0,Page_140,1146
ff4d06c4a98bc828,12/20/2021 9:54:00,2021-12-20 10:10:48,B_3,OS_0,D_0,Page_304,1651
ff4d06c4a98bc828,12/20/2021 9:54:00,2021-12-20 10:52:31,B_3,OS_0,D_0,Page_273,418
b5387409e8a03cd3,12/6/2021 15:08:00,2021-12-06 15:10:12,B_1,OS_1,D_1,Page_14,57
b5387409e8a03cd3,12/6/2021 15:08:00,2021-12-06 15:09:55,B_1,OS_1,D_1,Page_158,10
b5387409e8a03cd3,12/6/2021 15:08:00,2021-12-06 15:11:23,B_1,OS_1,D_1,Page_63,282
b5387409e8a03cd3,12/6/2021 15:08:00,2021-12-06 15:08:00,B_1,OS_1,D_1,Page_3,18
9fefef04baee961a,12/13/2021 15:04:00,2021-12-13 15:04:00,B_3,OS_0,D_0,Page_3,16
04355c327eea46b6,12/29/2021 19:56:00,2021-12-29 19:58:08,B_1,OS_1,D_1,Page_8,195
04355c327eea46b6,12/29/2021 19:56:00,2021-12-29 19:56:00,B_1,OS_1,D_1,Page_9,128
04355c327eea46b6,12/29/2021 19:56:00,2021-12-29 20:21:45,B_1,OS_1,D_1,Page_11,762
04355c327eea46b6,12/29/2021 19:56:00,2021-12-29 20:03:51,B_1,OS_1,D_1,Page_12,1139
fe928072f7e11e64,12/6/2021 14:02:00,2021-12-06 14:02:26,B_1,OS_1,D_1,Page_3,8
7ec63922622d847e,12/27/2021 9:42:00,2021-12-27 09:42:49,B_3,OS_0,D_0,Page_129,1
7ec63922622d847e,12/27/2021 9:42:00,2021-12-27 09:50:57,B_3,OS_0,D_0,Page_3,337
c363dce27655e938,12/26/2021 9:48:00,2021-12-26 10:16:40,B_3,OS_0,D_0,Page_80,2219
c363dce27655e938,12/26/2021 9:48:00,2021-12-26 09:48:03,B_3,OS_0,D_0,Page_116,66
c5186b935120f360,12/8/2021 9:50:00,2021-12-08 09:50:00,B_1,OS_1,D_1,Page_3,6
a9304cea43d4b43c,12/6/2021 7:32:00,2021-12-06 07:39:51,B_4,OS_1,D_1,Page_14,171
a9304cea43d4b43c,12/6/2021 7:32:00,2021-12-06 07:42:42,B_4,OS_1,D_1,Page_63,19
a9304cea43d4b43c,12/6/2021 7:32:00,2021-12-06 07:32:00,B_4,OS_1,D_1,Page_3,242
84db5cb7c0e44dfa,12/2/2021 9:38:00,2021-12-02 09:40:47,B_1,OS_1,D_1,Page_94,1690
84db5cb7c0e44dfa,12/2/2021 9:38:00,2021-12-02 09:38:16,B_1,OS_1,D_1,Page_30,147
84db5cb7c0e44dfa,12/2/2021 9:38:00,2021-12-02 09:38:00,B_1,OS_1,D_1,Page_3,25
a419ef32435a8760,12/7/2021 16:24:00,2021-12-07 16:24:00,B_1,OS_1,D_1,Page_3,61
3388a4dfa1b46da9,12/8/2021 18:39:00,2021-12-08 18:39:48,B_1,OS_1,D_1,Page_325,74
3388a4dfa1b46da9,12/8/2021 18:39:00,2021-12-08 18:41:17,B_1,OS_1,D_1,Page_307,475
3388a4dfa1b46da9,12/8/2021 18:39:00,2021-12-08 18:41:02,B_1,OS_1,D_1,Page_3,15
77700e92d397fd51,12/9/2021 12:16:00,2021-12-09 12:16:07,B_1,OS_1,D_1,Page_38,6
77700e92d397fd51,12/9/2021 12:16:00,2021-12-09 12:16:13,B_1,OS_1,D_1,Page_10,37
77700e92d397fd51,12/9/2021 12:16:00,2021-12-09 12:17:47,B_1,OS_1,D_1,Page_40,10
77700e92d397fd51,12/9/2021 12:16:00,2021-12-09 12:16:00,B_1,OS_1,D_1,Page_3,64
e57c23028ae70257,12/5/2021 19:34:00,2021-12-05 19:56:38,B_3,OS_0,D_0,Page_274,1124
e57c23028ae70257,12/5/2021 19:34:00,2021-12-05 20:15:22,B_3,OS_0,D_0,Page_74,25
e57c23028ae70257,12/5/2021 19:34:00,2021-12-05 20:15:47,B_3,OS_0,D_0,Page_100,1715
e57c23028ae70257,12/5/2021 19:34:00,2021-12-05 19:36:14,B_3,OS_0,D_0,Page_104,1584
57b6b70b55ae479e,12/12/2021 22:35:00,2021-12-12 22:35:26,B_0,OS_0,D_0,Page_37,26
57b6b70b55ae479e,12/12/2021 22:35:00,2021-12-12 22:37:29,B_0,OS_0,D_0,Page_195,388
57b6b70b55ae479e,12/12/2021 22:35:00,2021-12-12 22:36:33,B_0,OS_0,D_0,Page_220,56
57b6b70b55ae479e,12/12/2021 22:35:00,2021-12-12 22:35:52,B_0,OS_0,D_0,Page_4,41
57b6b70b55ae479e,12/12/2021 22:35:00,2021-12-12 22:35:00,B_0,OS_0,D_0,Page_3,26
7ffe8a2727c93493,12/4/2021 15:53:00,2021-12-04 16:17:21,B_0,OS_0,D_0,Page_255,448
7ffe8a2727c93493,12/4/2021 15:53:00,2021-12-04 16:27:42,B_0,OS_0,D_0,Page_263,401
7ffe8a2727c93493,12/4/2021 15:53:00,2021-12-04 15:54:14,B_0,OS_0,D_0,Page_256,327
7ffe8a2727c93493,12/4/2021 15:53:00,2021-12-04 16:33:26,B_0,OS_0,D_0,Page_264,324
7ffe8a2727c93493,12/4/2021 15:53:00,2021-12-04 16:22:33,B_0,OS_0,D_0,Page_265,353
7ffe8a2727c93493,12/4/2021 15:53:00,2021-12-04 16:11:09,B_0,OS_0,D_0,Page_261,508
7ffe8a2727c93493,12/4/2021 15:53:00,2021-12-04 15:53:00,B_0,OS_0,D_0,Page_3,335
a5cd72827ef2e027,12/5/2021 19:09:00,2021-12-05 19:10:41,B_1,OS_1,D_1,Page_202,631
7ac4af95fd43f234,12/7/2021 0:54:00,2021-12-07 00:59:00,B_5,OS_2,D_1,Page_119,120
7ac4af95fd43f234,12/7/2021 0:54:00,2021-12-07 00:58:53,B_5,OS_2,D_1,Page_35,7
369d968f7c6e235c,12/8/2021 14:58:00,2021-12-08 18:24:56,B_0,OS_0,D_0,Page_296,701
369d968f7c6e235c,12/8/2021 14:58:00,2021-12-08 14:58:00,B_0,OS_0,D_0,Page_319,423
369d968f7c6e235c,12/8/2021 14:58:00,2021-12-08 16:37:38,B_0,OS_0,D_0,Page_45,633
369d968f7c6e235c,12/8/2021 14:58:00,2021-12-08 18:15:06,B_0,OS_0,D_0,Page_65,946
369d968f7c6e235c,12/8/2021 14:58:00,2021-12-08 15:05:03,B_0,OS_0,D_0,Page_320,2025
369d968f7c6e235c,12/8/2021 14:58:00,2021-12-08 15:18:26,B_0,OS_0,D_0,Page_102,2345
369d968f7c6e235c,12/8/2021 14:58:00,2021-12-08 18:36:37,B_0,OS_0,D_0,Page_242,168
369d968f7c6e235c,12/8/2021 14:58:00,2021-12-08 18:01:54,B_0,OS_0,D_0,Page_284,792
369d968f7c6e235c,12/8/2021 14:58:00,2021-12-08 15:13:12,B_0,OS_0,D_0,Page_278,3055
b8a08ebeb90ab79c,12/25/2021 12:34:00,2021-12-25 12:35:16,B_5,OS_2,D_1,Page_43,6
b8a08ebeb90ab79c,12/25/2021 12:34:00,2021-12-25 12:35:28,B_5,OS_2,D_1,Page_272,2
0fe26f94c85c99c9,12/26/2021 10:06:00,2021-12-26 10:06:02,B_3,OS_0,D_0,Page_82,4
abae4e77d1cd3b63,12/17/2021 15:11:00,2021-12-17 15:14:40,B_3,OS_0,D_0,Page_13,109
abae4e77d1cd3b63,12/17/2021 15:11:00,2021-12-17 15:11:00,B_3,OS_0,D_0,Page_45,102
abae4e77d1cd3b63,12/17/2021 15:11:00,2021-12-17 15:11:58,B_3,OS_0,D_0,Page_102,118
abae4e77d1cd3b63,12/17/2021 15:11:00,2021-12-17 15:16:29,B_3,OS_0,D_0,Page_3,108
d31240e93addf0cb,12/15/2021 7:25:00,2021-12-15 07:27:15,B_1,OS_1,D_1,Page_48,10
d31240e93addf0cb,12/15/2021 7:25:00,2021-12-15 07:27:08,B_1,OS_1,D_1,Page_3,8
f5c87c46c6e90e98,12/11/2021 16:49:00,2021-12-11 16:49:00,B_3,OS_0,D_0,Page_3,165
64c8b4f39cff0ff9,12/14/2021 14:58:00,2021-12-14 14:58:00,B_3,OS_0,D_0,Page_3,101
53280ae69814354a,12/15/2021 17:55:00,2021-12-15 18:11:05,B_3,OS_0,D_0,Page_307,28
badb3a5010d5f9ec,12/3/2021 23:39:00,2021-12-03 23:39:00,B_3,OS_0,D_0,Page_45,1135
badb3a5010d5f9ec,12/3/2021 23:39:00,2021-12-03 23:42:04,B_3,OS_0,D_0,Page_102,30
a428e2bab832df5d,12/16/2021 9:48:00,2021-12-16 09:51:05,B_3,OS_0,D_0,Page_38,21
a428e2bab832df5d,12/16/2021 9:48:00,2021-12-16 09:48:00,B_3,OS_0,D_0,Page_3,6
4c9a4c1cf7a7d800,12/12/2021 22:19:00,2021-12-12 22:19:09,B_1,OS_1,D_1,Page_13,82
4c9a4c1cf7a7d800,12/12/2021 22:19:00,2021-12-12 22:45:14,B_1,OS_1,D_1,Page_41,254
4c9a4c1cf7a7d800,12/12/2021 22:19:00,2021-12-12 22:21:11,B_1,OS_1,D_1,Page_114,1443
4c9a4c1cf7a7d800,12/12/2021 22:19:00,2021-12-12 22:19:00,B_1,OS_1,D_1,Page_32,9
56abee145a7e73c5,12/13/2021 16:58:00,2021-12-13 16:58:00,B_1,OS_1,D_1,Page_3,6
669258782f8c2b63,12/15/2021 19:39:00,2021-12-15 19:57:09,B_1,OS_1,D_1,Page_202,155
669258782f8c2b63,12/15/2021 19:39:00,2021-12-15 19:56:32,B_1,OS_1,D_1,Page_314,37
669258782f8c2b63,12/15/2021 19:39:00,2021-12-15 19:45:28,B_1,OS_1,D_1,Page_200,288
669258782f8c2b63,12/15/2021 19:39:00,2021-12-15 19:50:16,B_1,OS_1,D_1,Page_154,376
669258782f8c2b63,12/15/2021 19:39:00,2021-12-15 19:59:29,B_1,OS_1,D_1,Page_315,96
