User_ID,Case_Start_Date,Activity_Start_Date,Browser,Operating_System,Device,Country,Visited_Page,Time_on_Page
U_2876,12/26/2021 13:55:00,12/26/2021 13:55:00,B_4,OS_0,D_0,Iran,Page_0,81
U_2877,12/14/2021 8:35:00,12/14/2021 9:05:52,B_4,OS_0,D_0,Iran,Page_0,89
U_2878,12/15/2021 8:18:00,12/15/2021 8:18:00,B_3,OS_1,D_2,Iran,Page_49,660
U_2879,12/2/2021 19:46:00,12/2/2021 19:46:00,B_3,OS_1,D_2,Iran,Page_13,35
U_2879,12/2/2021 19:46:00,12/2/2021 19:46:35,B_3,OS_1,D_2,Iran,Page_48,22
U_2879,12/2/2021 19:46:00,12/2/2021 19:46:57,B_3,OS_1,D_2,Iran,Page_16,99
U_2879,12/2/2021 19:46:00,12/2/2021 19:48:36,B_3,OS_1,D_2,Iran,Page_126,25
U_2879,12/2/2021 19:46:00,12/2/2021 19:49:01,B_3,OS_1,D_2,Iran,Page_98,18
U_2879,12/2/2021 19:46:00,12/2/2021 19:49:19,B_3,OS_1,D_2,Iran,Page_49,1138
U_2880,12/22/2021 10:30:00,12/22/2021 10:31:08,B_4,OS_0,D_0,Iran,Page_5,32
U_2880,12/22/2021 10:30:00,12/22/2021 10:31:40,B_4,OS_0,D_0,Iran,Page_0,5
U_2880,12/22/2021 10:30:00,12/22/2021 10:31:45,B_4,OS_0,D_0,Iran,Page_12,13
U_2880,12/22/2021 10:30:00,12/22/2021 10:32:06,B_4,OS_0,D_0,Iran,Page_5,21
U_2881,12/21/2021 14:34:00,12/21/2021 14:34:00,B_1,OS_1,D_2,Iran,Page_0,673
U_2881,12/21/2021 14:34:00,12/21/2021 14:45:13,B_1,OS_1,D_2,Iran,Page_7,36
U_2881,12/21/2021 14:34:00,12/21/2021 14:45:49,B_1,OS_1,D_2,Iran,Page_154,2
U_2881,12/21/2021 14:34:00,12/21/2021 14:45:52,B_1,OS_1,D_2,Iran,Page_155,2
U_2881,12/21/2021 14:34:00,12/21/2021 14:45:54,B_1,OS_1,D_2,Iran,Page_151,1
U_2881,12/21/2021 14:34:00,12/21/2021 14:45:55,B_1,OS_1,D_2,Iran,Page_7,323
U_2882,12/12/2021 16:55:00,12/12/2021 16:59:27,B_4,OS_0,D_0,Iran,Page_0,6
U_2883,12/5/2021 12:30:00,12/5/2021 12:30:00,B_4,OS_0,D_0,Iran,Page_0,9
U_2884,12/14/2021 17:59:00,12/14/2021 17:59:00,B_1,OS_1,D_2,Austria,Page_0,5
U_2884,12/14/2021 17:59:00,12/14/2021 17:59:05,B_1,OS_1,D_2,Austria,Page_5,2
U_2885,12/6/2021 10:04:00,12/6/2021 10:04:00,B_0,OS_0,D_0,Iran,Page_72,583
U_2885,12/6/2021 10:04:00,12/6/2021 10:13:43,B_0,OS_0,D_0,Iran,Page_57,72
U_2885,12/6/2021 10:04:00,12/6/2021 10:16:21,B_0,OS_0,D_0,Iran,Page_78,20
U_2885,12/6/2021 10:04:00,12/6/2021 10:16:41,B_0,OS_0,D_0,Iran,Page_72,34
U_2885,12/6/2021 10:04:00,12/6/2021 10:17:15,B_0,OS_0,D_0,Iran,Page_57,316
U_2886,12/15/2021 18:01:00,12/15/2021 18:01:00,B_1,OS_1,D_2,Iran,Page_0,27
U_2886,12/15/2021 18:01:00,12/15/2021 18:01:27,B_1,OS_1,D_2,Iran,Page_5,25
U_2887,12/23/2021 17:26:00,12/23/2021 17:30:05,B_4,OS_0,D_0,Iran,Page_0,24
U_2887,12/23/2021 17:26:00,12/23/2021 17:30:29,B_4,OS_0,D_0,Iran,Page_72,141
U_2888,12/6/2021 15:08:00,12/6/2021 15:08:00,B_1,OS_1,D_2,Iran,Page_0,1098
U_2889,12/8/2021 16:50:00,12/8/2021 16:50:00,B_1,OS_1,D_2,Iran,Page_0,3
U_2890,12/30/2021 9:00:00,12/30/2021 9:00:00,B_4,OS_0,D_0,Iran,Page_40,179
U_2890,12/30/2021 9:00:00,12/30/2021 9:02:59,B_4,OS_0,D_0,Iran,Page_213,56
U_2890,12/30/2021 9:00:00,12/30/2021 9:03:55,B_4,OS_0,D_0,Iran,Page_118,317
U_2890,12/30/2021 9:00:00,12/30/2021 9:10:33,B_4,OS_0,D_0,Iran,Page_100,55
U_2890,12/30/2021 9:00:00,12/30/2021 9:11:28,B_4,OS_0,D_0,Iran,Page_118,35
U_2890,12/30/2021 9:00:00,12/30/2021 9:12:03,B_4,OS_0,D_0,Iran,Page_213,28
U_2890,12/30/2021 9:00:00,12/30/2021 9:12:31,B_4,OS_0,D_0,Iran,Page_11,20
U_2891,12/2/2021 19:18:00,12/2/2021 19:29:06,B_9,OS_0,D_0,United States,Page_0,289
U_2892,12/29/2021 20:00:00,12/29/2021 20:00:00,B_4,OS_0,D_0,Iran,Page_0,19
U_2892,12/29/2021 20:00:00,12/29/2021 20:00:19,B_4,OS_0,D_0,Iran,Page_47,1
U_2892,12/29/2021 20:00:00,12/29/2021 20:00:20,B_4,OS_0,D_0,Iran,Page_12,303
U_2892,12/29/2021 20:00:00,12/29/2021 20:05:23,B_4,OS_0,D_0,Iran,Page_47,60
U_2892,12/29/2021 20:00:00,12/29/2021 20:06:23,B_4,OS_0,D_0,Iran,Page_12,25
U_2892,12/29/2021 20:00:00,12/29/2021 20:06:48,B_4,OS_0,D_0,Iran,Page_48,231
U_2892,12/29/2021 20:00:00,12/29/2021 20:10:39,B_4,OS_0,D_0,Iran,Page_12,6
U_2892,12/29/2021 20:00:00,12/29/2021 20:11:27,B_4,OS_0,D_0,Iran,Page_111,488
U_2892,12/29/2021 20:00:00,12/29/2021 20:19:43,B_4,OS_0,D_0,Iran,Page_12,4
U_2892,12/29/2021 20:00:00,12/29/2021 20:19:47,B_4,OS_0,D_0,Iran,Page_0,76
U_2893,12/15/2021 9:32:00,12/15/2021 10:06:56,B_2,OS_1,D_2,Iran,Page_0,449
U_2893,12/15/2021 9:32:00,12/15/2021 10:14:25,B_2,OS_1,D_2,Iran,Page_299,1559
U_2893,12/15/2021 9:32:00,12/15/2021 9:32:00,B_2,OS_1,D_2,Iran,Page_0,3
U_2893,12/15/2021 9:32:00,12/15/2021 9:32:03,B_2,OS_1,D_2,Iran,Page_299,715
U_2893,12/15/2021 9:32:00,12/15/2021 9:55:36,B_2,OS_1,D_2,Iran,Page_0,680
U_2894,12/23/2021 9:02:00,12/23/2021 9:02:00,B_4,OS_0,D_0,Iran,Page_99,349
U_2894,12/23/2021 9:02:00,12/23/2021 9:07:49,B_4,OS_0,D_0,Iran,Page_5,3
U_2894,12/23/2021 9:02:00,12/23/2021 9:07:52,B_4,OS_0,D_0,Iran,Page_99,125
U_2895,12/12/2021 14:25:00,12/12/2021 14:25:00,B_3,OS_1,D_2,Iran,Page_262,111
U_2895,12/12/2021 14:25:00,12/12/2021 14:26:51,B_3,OS_1,D_2,Iran,Page_263,305
U_2895,12/12/2021 14:25:00,12/12/2021 14:31:56,B_3,OS_1,D_2,Iran,Page_262,23
U_2895,12/12/2021 14:25:00,12/12/2021 14:32:19,B_3,OS_1,D_2,Iran,Page_52,21
U_2895,12/12/2021 14:25:00,12/12/2021 14:32:40,B_3,OS_1,D_2,Iran,Page_0,39
U_2895,12/12/2021 14:25:00,12/12/2021 14:33:19,B_3,OS_1,D_2,Iran,Page_212,664
U_2895,12/12/2021 14:25:00,12/12/2021 14:44:23,B_3,OS_1,D_2,Iran,Page_0,66
U_2895,12/12/2021 14:25:00,12/12/2021 14:45:47,B_3,OS_1,D_2,Iran,Page_261,401
U_2895,12/12/2021 14:25:00,12/12/2021 14:52:28,B_3,OS_1,D_2,Iran,Page_0,412
U_2896,12/8/2021 23:14:00,12/8/2021 23:14:00,B_4,OS_0,D_0,Iran,Page_0,34
U_2896,12/8/2021 23:14:00,12/8/2021 23:14:57,B_4,OS_0,D_0,Iran,Page_12,16
U_2896,12/8/2021 23:14:00,12/8/2021 23:15:13,B_4,OS_0,D_0,Iran,Page_48,91
U_2896,12/8/2021 23:14:00,12/8/2021 23:16:44,B_4,OS_0,D_0,Iran,Page_13,395
U_2896,12/8/2021 23:14:00,12/8/2021 23:26:15,B_4,OS_0,D_0,Iran,Page_98,220
U_2897,12/29/2021 13:05:00,12/29/2021 13:05:00,B_4,OS_0,D_0,Iran,Page_0,351
U_2898,12/4/2021 14:58:00,12/4/2021 14:58:00,B_4,OS_0,D_0,Iran,Page_0,6
U_2899,12/9/2021 12:31:00,12/9/2021 12:31:26,B_1,OS_1,D_2,Iran,Page_2,350
U_2900,12/25/2021 11:22:00,12/25/2021 11:22:00,B_1,OS_1,D_2,Iran,Page_0,18
U_2900,12/25/2021 11:22:00,12/25/2021 11:22:18,B_1,OS_1,D_2,Iran,Page_180,1696
U_2900,12/25/2021 11:22:00,12/25/2021 11:50:34,B_1,OS_1,D_2,Iran,Page_184,428
U_2901,12/26/2021 16:34:00,12/26/2021 16:34:00,B_5,OS_2,D_0,Iran,Page_69,32
U_2901,12/26/2021 16:34:00,12/26/2021 16:34:32,B_5,OS_2,D_0,Iran,Page_0,29
U_2901,12/26/2021 16:34:00,12/26/2021 16:35:13,B_5,OS_2,D_0,Iran,Page_8,5
U_2901,12/26/2021 16:34:00,12/26/2021 16:35:18,B_5,OS_2,D_0,Iran,Page_0,36
U_2902,12/14/2021 13:30:00,12/14/2021 13:30:00,B_3,OS_1,D_2,Iran,Page_0,364
U_2903,12/6/2021 21:21:00,12/6/2021 21:21:00,B_4,OS_0,D_0,Iran,Page_0,4
U_2903,12/6/2021 21:21:00,12/6/2021 21:21:51,B_4,OS_0,D_0,Iran,Page_180,513
U_2904,12/17/2021 8:21:00,12/17/2021 8:49:50,B_3,OS_1,D_2,Iran,Page_277,310
U_2905,12/29/2021 14:38:00,12/29/2021 14:38:03,B_1,OS_3,D_2,Iran,Page_0,142
U_2906,12/25/2021 21:02:00,12/25/2021 21:11:13,B_0,OS_0,D_0,Iran,Page_109,495
U_2907,12/28/2021 15:46:00,12/28/2021 15:46:00,B_1,OS_1,D_2,Iran,Page_12,3482
U_2907,12/28/2021 15:46:00,12/28/2021 16:44:02,B_1,OS_1,D_2,Iran,Page_5,39
U_2907,12/28/2021 15:46:00,12/28/2021 16:46:32,B_1,OS_1,D_2,Iran,Page_12,1
U_2908,12/5/2021 14:45:00,12/5/2021 14:45:00,B_4,OS_0,D_0,Iran,Page_0,214
U_2908,12/5/2021 14:45:00,12/5/2021 14:48:46,B_4,OS_0,D_0,Iran,Page_145,97
U_2908,12/5/2021 14:45:00,12/5/2021 14:50:23,B_4,OS_0,D_0,Iran,Page_0,72
U_2908,12/5/2021 14:45:00,12/5/2021 14:51:35,B_4,OS_0,D_0,Iran,Page_195,613
U_2909,12/10/2021 19:27:00,12/10/2021 19:27:00,B_4,OS_0,D_0,Romania,Page_12,22
U_2909,12/10/2021 19:27:00,12/10/2021 19:27:22,B_4,OS_0,D_0,Romania,Page_31,1295
U_2909,12/10/2021 19:27:00,12/10/2021 19:48:57,B_4,OS_0,D_0,Romania,Page_32,139
U_2909,12/10/2021 19:27:00,12/10/2021 19:51:16,B_4,OS_0,D_0,Romania,Page_33,18
U_2910,12/15/2021 10:59:00,12/15/2021 10:59:00,B_1,OS_1,D_2,Romania,Page_49,33
U_2910,12/15/2021 10:59:00,12/15/2021 10:59:33,B_1,OS_1,D_2,Romania,Page_0,179
U_2910,12/15/2021 10:59:00,12/15/2021 11:02:32,B_1,OS_1,D_2,Romania,Page_93,77
U_2911,12/20/2021 10:41:00,12/20/2021 10:41:00,B_1,OS_1,D_2,Iran,Page_251,815
U_2911,12/20/2021 10:41:00,12/20/2021 10:54:35,B_1,OS_1,D_2,Iran,Page_245,179
U_2911,12/20/2021 10:41:00,12/20/2021 10:57:34,B_1,OS_1,D_2,Iran,Page_8,132
U_2911,12/20/2021 10:41:00,12/20/2021 11:00:15,B_1,OS_1,D_2,Iran,Page_120,50
U_2912,12/8/2021 13:20:00,12/8/2021 13:20:00,B_1,OS_1,D_2,Iran,Page_72,535
U_2912,12/8/2021 13:20:00,12/8/2021 13:28:55,B_1,OS_1,D_2,Iran,Page_201,642
U_2912,12/8/2021 13:20:00,12/8/2021 13:39:37,B_1,OS_1,D_2,Iran,Page_72,5
U_2912,12/8/2021 13:20:00,12/8/2021 13:39:42,B_1,OS_1,D_2,Iran,Page_8,6
U_2912,12/8/2021 13:20:00,12/8/2021 13:39:48,B_1,OS_1,D_2,Iran,Page_180,6
U_2912,12/8/2021 13:20:00,12/8/2021 13:39:54,B_1,OS_1,D_2,Iran,Page_8,61
U_2912,12/8/2021 13:20:00,12/8/2021 13:40:55,B_1,OS_1,D_2,Iran,Page_288,121
U_2912,12/8/2021 13:20:00,12/8/2021 13:47:19,B_1,OS_1,D_2,Iran,Page_246,1037
U_2912,12/8/2021 13:20:00,12/8/2021 14:04:36,B_1,OS_1,D_2,Iran,Page_8,47
U_2912,12/8/2021 13:20:00,12/8/2021 14:05:23,B_1,OS_1,D_2,Iran,Page_5,513
U_2912,12/8/2021 13:20:00,12/8/2021 14:18:02,B_1,OS_1,D_2,Iran,Page_2,6
U_2912,12/8/2021 13:20:00,12/8/2021 14:18:30,B_1,OS_1,D_2,Iran,Page_5,7
U_2913,12/25/2021 8:42:00,12/25/2021 8:42:00,B_1,OS_1,D_2,Iran,Page_0,272
U_2913,12/25/2021 8:42:00,12/25/2021 8:48:17,B_1,OS_1,D_2,Iran,Page_293,427
U_2913,12/25/2021 8:42:00,12/25/2021 8:58:00,B_1,OS_1,D_2,Iran,Page_365,466
U_2913,12/25/2021 8:42:00,12/25/2021 9:05:46,B_1,OS_1,D_2,Iran,Page_162,325
U_2913,12/25/2021 8:42:00,12/25/2021 9:11:11,B_1,OS_1,D_2,Iran,Page_293,315
U_2913,12/25/2021 8:42:00,12/25/2021 9:16:26,B_1,OS_1,D_2,Iran,Page_365,858
U_2913,12/25/2021 8:42:00,12/25/2021 9:30:44,B_1,OS_1,D_2,Iran,Page_293,289
U_2913,12/25/2021 8:42:00,12/25/2021 9:35:33,B_1,OS_1,D_2,Iran,Page_0,82
U_2913,12/25/2021 8:42:00,12/25/2021 9:36:55,B_1,OS_1,D_2,Iran,Page_53,68
U_2914,12/27/2021 20:22:00,12/27/2021 20:22:00,B_1,OS_1,D_2,Iran,Page_13,1107
U_2914,12/27/2021 20:22:00,12/27/2021 20:40:27,B_1,OS_1,D_2,Iran,Page_15,370
U_2914,12/27/2021 20:22:00,12/27/2021 20:46:37,B_1,OS_1,D_2,Iran,Page_13,652
U_2914,12/27/2021 20:22:00,12/27/2021 21:06:17,B_1,OS_1,D_2,Iran,Page_98,139
U_2914,12/27/2021 20:22:00,12/27/2021 21:08:36,B_1,OS_1,D_2,Iran,Page_23,313
U_2914,12/27/2021 20:22:00,12/27/2021 21:14:25,B_1,OS_1,D_2,Iran,Page_13,11
U_2914,12/27/2021 20:22:00,12/27/2021 21:14:36,B_1,OS_1,D_2,Iran,Page_16,34
U_2914,12/27/2021 20:22:00,12/27/2021 21:15:10,B_1,OS_1,D_2,Iran,Page_13,97
U_2914,12/27/2021 20:22:00,12/27/2021 21:18:25,B_1,OS_1,D_2,Iran,Page_22,17
U_2915,12/18/2021 18:19:00,12/18/2021 18:19:00,B_1,OS_0,D_1,Iran,Page_0,42
U_2916,12/8/2021 21:49:00,12/8/2021 21:49:00,B_4,OS_0,D_0,Iran,Page_0,311
U_2916,12/8/2021 21:49:00,12/8/2021 21:54:11,B_4,OS_0,D_0,Iran,Page_69,41
U_2916,12/8/2021 21:49:00,12/8/2021 21:54:52,B_4,OS_0,D_0,Iran,Page_1,223
U_2917,12/30/2021 21:16:00,12/30/2021 21:16:00,B_4,OS_0,D_0,Iran,Page_32,357
U_2917,12/30/2021 21:16:00,12/30/2021 21:21:57,B_4,OS_0,D_0,Iran,Page_33,477
U_2917,12/30/2021 21:16:00,12/30/2021 21:32:07,B_4,OS_0,D_0,Iran,Page_28,115
U_2917,12/30/2021 21:16:00,12/30/2021 21:34:02,B_4,OS_0,D_0,Iran,Page_88,524
U_2918,12/1/2021 15:02:00,12/1/2021 15:33:10,B_4,OS_0,D_0,Iran,Page_72,211
U_2918,12/1/2021 15:02:00,12/1/2021 15:36:41,B_4,OS_0,D_0,Iran,Page_77,212
U_2918,12/1/2021 15:02:00,12/1/2021 15:40:13,B_4,OS_0,D_0,Iran,Page_57,104
U_2919,12/8/2021 13:53:00,12/8/2021 13:53:00,B_4,OS_0,D_0,Iran,Page_72,427
U_2920,12/6/2021 12:25:00,12/6/2021 12:25:00,B_1,OS_1,D_2,Iran,Page_7,82
U_2920,12/6/2021 12:25:00,12/6/2021 12:26:28,B_1,OS_1,D_2,Iran,Page_0,16
U_2921,12/15/2021 7:13:00,12/15/2021 7:13:00,B_0,OS_0,D_0,Iran,Page_0,7
U_2921,12/15/2021 7:13:00,12/15/2021 7:13:07,B_0,OS_0,D_0,Iran,Page_69,667
U_2921,12/15/2021 7:13:00,12/15/2021 7:24:14,B_0,OS_0,D_0,Iran,Page_0,327
U_2921,12/15/2021 7:13:00,12/15/2021 7:34:15,B_0,OS_0,D_0,Iran,Page_12,35
U_2922,12/20/2021 14:12:00,12/20/2021 14:12:00,B_3,OS_1,D_2,Iran,Page_49,19
U_2922,12/20/2021 14:12:00,12/20/2021 14:12:19,B_3,OS_1,D_2,Iran,Page_12,162
U_2922,12/20/2021 14:12:00,12/20/2021 14:15:01,B_3,OS_1,D_2,Iran,Page_49,37
U_2922,12/20/2021 14:12:00,12/20/2021 14:15:38,B_3,OS_1,D_2,Iran,Page_23,1999
U_2923,12/29/2021 14:44:00,12/29/2021 14:44:00,B_1,OS_1,D_2,Iran,Page_0,3432
U_2924,12/4/2021 0:03:00,12/4/2021 0:03:00,B_4,OS_0,D_0,Iran,Page_99,262
U_2924,12/4/2021 0:03:00,12/4/2021 0:07:22,B_4,OS_0,D_0,Iran,Page_115,20
U_2924,12/4/2021 0:03:00,12/4/2021 0:07:42,B_4,OS_0,D_0,Iran,Page_99,7
U_2924,12/4/2021 0:03:00,12/4/2021 0:07:49,B_4,OS_0,D_0,Iran,Page_17,22
U_2924,12/4/2021 0:03:00,12/4/2021 0:08:11,B_4,OS_0,D_0,Iran,Page_99,19
U_2925,12/5/2021 14:29:00,12/5/2021 14:29:13,B_1,OS_1,D_2,Iran,Page_348,20
U_2925,12/5/2021 14:29:00,12/5/2021 14:29:33,B_1,OS_1,D_2,Iran,Page_4,202
U_2925,12/5/2021 14:29:00,12/5/2021 14:33:13,B_1,OS_1,D_2,Iran,Page_2,17
U_2925,12/5/2021 14:29:00,12/5/2021 14:34:14,B_1,OS_1,D_2,Iran,Page_5,24
U_2925,12/5/2021 14:29:00,12/5/2021 14:34:38,B_1,OS_1,D_2,Iran,Page_2,6
U_2925,12/5/2021 14:29:00,12/5/2021 14:38:34,B_1,OS_1,D_2,Iran,Page_4,115
U_2926,12/18/2021 13:10:00,12/18/2021 14:11:55,B_1,OS_1,D_2,Iran,Page_173,54
U_2926,12/18/2021 13:10:00,12/18/2021 14:14:18,B_1,OS_1,D_2,Iran,Page_195,8
U_2926,12/18/2021 13:10:00,12/18/2021 14:14:26,B_1,OS_1,D_2,Iran,Page_355,360
U_2926,12/18/2021 13:10:00,12/18/2021 14:23:30,B_1,OS_1,D_2,Iran,Page_174,11
U_2927,12/20/2021 10:44:00,12/20/2021 10:59:39,B_1,OS_1,D_2,Iran,Page_275,121
U_2928,12/14/2021 22:00:00,12/14/2021 22:00:00,B_1,OS_1,D_2,Iran,Page_0,18
U_2929,12/6/2021 14:53:00,12/6/2021 14:53:00,B_1,OS_1,D_2,Iran,Page_287,2289
U_2930,12/8/2021 13:23:00,12/8/2021 13:23:23,B_1,OS_1,D_2,Iran,Page_38,592
U_2930,12/8/2021 13:23:00,12/8/2021 13:33:15,B_1,OS_1,D_2,Iran,Page_44,541
U_2930,12/8/2021 13:23:00,12/8/2021 13:42:16,B_1,OS_1,D_2,Iran,Page_38,1179
U_2930,12/8/2021 13:23:00,12/8/2021 14:02:06,B_1,OS_1,D_2,Iran,Page_21,338
U_2930,12/8/2021 13:23:00,12/8/2021 14:07:48,B_1,OS_1,D_2,Iran,Page_46,1454
U_2931,12/12/2021 11:24:00,12/12/2021 11:24:36,B_4,OS_2,D_0,Iran,Page_8,27
U_2931,12/12/2021 11:24:00,12/12/2021 11:25:03,B_4,OS_2,D_0,Iran,Page_5,9
U_2931,12/12/2021 11:24:00,12/12/2021 11:25:12,B_4,OS_2,D_0,Iran,Page_7,247
U_2932,12/5/2021 12:41:00,12/5/2021 12:41:00,B_1,OS_1,D_2,Iran,Page_18,72
U_2933,12/10/2021 14:17:00,12/10/2021 14:17:00,B_1,OS_1,D_2,Iran,Page_1,5
U_2933,12/10/2021 14:17:00,12/10/2021 14:17:05,B_1,OS_1,D_2,Iran,Page_210,87
U_2933,12/10/2021 14:17:00,12/10/2021 14:34:36,B_1,OS_1,D_2,Iran,Page_226,26
U_2933,12/10/2021 14:17:00,12/10/2021 14:35:02,B_1,OS_1,D_2,Iran,Page_210,2384
U_2933,12/10/2021 14:17:00,12/10/2021 15:14:46,B_1,OS_1,D_2,Iran,Page_326,44
U_2933,12/10/2021 14:17:00,12/10/2021 15:16:09,B_1,OS_1,D_2,Iran,Page_175,231
U_2933,12/10/2021 14:17:00,12/10/2021 15:20:00,B_1,OS_1,D_2,Iran,Page_222,1821
U_2934,12/29/2021 15:09:00,12/29/2021 15:09:00,B_1,OS_1,D_2,Iran,Page_7,305
U_2934,12/29/2021 15:09:00,12/29/2021 15:14:05,B_1,OS_1,D_2,Iran,Page_5,831
U_2934,12/29/2021 15:09:00,12/29/2021 15:43:01,B_1,OS_1,D_2,Iran,Page_7,12
U_2934,12/29/2021 15:09:00,12/29/2021 16:14:10,B_1,OS_1,D_2,Iran,Page_5,365
U_2935,12/14/2021 23:45:00,12/14/2021 23:53:42,B_1,OS_1,D_2,Iran,Page_171,315
U_2936,12/22/2021 23:30:00,12/22/2021 23:30:00,B_4,OS_0,D_0,Iran,Page_313,681
U_2937,12/25/2021 18:39:00,12/25/2021 18:39:00,B_0,OS_0,D_0,Iran,Page_0,186
U_2938,12/4/2021 9:51:00,12/4/2021 10:03:56,B_7,OS_0,D_0,Iran,Page_366,847
U_2938,12/4/2021 9:51:00,12/4/2021 10:18:03,B_7,OS_0,D_0,Iran,Page_231,90
U_2938,12/4/2021 9:51:00,12/4/2021 10:19:33,B_7,OS_0,D_0,Iran,Page_138,153
U_2938,12/4/2021 9:51:00,12/4/2021 10:22:06,B_7,OS_0,D_0,Iran,Page_234,184
U_2939,12/10/2021 16:25:00,12/10/2021 16:25:00,B_4,OS_0,D_0,Iran,Page_0,34
U_2939,12/10/2021 16:25:00,12/10/2021 16:25:34,B_4,OS_0,D_0,Iran,Page_72,329
U_2939,12/10/2021 16:25:00,12/10/2021 16:31:03,B_4,OS_0,D_0,Iran,Page_0,103
U_2940,12/21/2021 12:00:00,12/21/2021 12:01:11,B_4,OS_0,D_0,Iran,Page_5,18
U_2940,12/21/2021 12:00:00,12/21/2021 12:01:36,B_4,OS_0,D_0,Iran,Page_0,33
U_2941,12/2/2021 14:47:00,12/2/2021 14:47:00,B_4,OS_0,D_0,Iran,Page_13,994
U_2941,12/2/2021 14:47:00,12/2/2021 15:03:34,B_4,OS_0,D_0,Iran,Page_18,7
U_2941,12/2/2021 14:47:00,12/2/2021 15:03:41,B_4,OS_0,D_0,Iran,Page_12,9
U_2941,12/2/2021 14:47:00,12/2/2021 15:03:50,B_4,OS_0,D_0,Iran,Page_48,32
U_2941,12/2/2021 14:47:00,12/2/2021 15:04:22,B_4,OS_0,D_0,Iran,Page_12,22
U_2941,12/2/2021 14:47:00,12/2/2021 15:04:46,B_4,OS_0,D_0,Iran,Page_47,74
U_2941,12/2/2021 14:47:00,12/2/2021 15:06:00,B_4,OS_0,D_0,Iran,Page_12,3
U_2941,12/2/2021 14:47:00,12/2/2021 15:06:03,B_4,OS_0,D_0,Iran,Page_29,43
U_2941,12/2/2021 14:47:00,12/2/2021 15:06:46,B_4,OS_0,D_0,Iran,Page_12,5
U_2941,12/2/2021 14:47:00,12/2/2021 15:06:51,B_4,OS_0,D_0,Iran,Page_49,10
U_2941,12/2/2021 14:47:00,12/2/2021 15:07:01,B_4,OS_0,D_0,Iran,Page_12,3
U_2942,12/22/2021 23:04:00,12/22/2021 23:04:00,B_4,OS_0,D_0,Iran,Page_87,47
U_2942,12/22/2021 23:04:00,12/22/2021 23:04:47,B_4,OS_0,D_0,Iran,Page_0,20
U_2942,12/22/2021 23:04:00,12/22/2021 23:05:07,B_4,OS_0,D_0,Iran,Page_87,159
U_2942,12/22/2021 23:04:00,12/22/2021 23:07:46,B_4,OS_0,D_0,Iran,Page_1,6
U_2942,12/22/2021 23:04:00,12/22/2021 23:07:52,B_4,OS_0,D_0,Iran,Page_209,104
U_2943,12/8/2021 12:14:00,12/8/2021 12:14:00,B_1,OS_1,D_2,Iran,Page_306,100
U_2943,12/8/2021 12:14:00,12/8/2021 12:15:40,B_1,OS_1,D_2,Iran,Page_41,13
U_2943,12/8/2021 12:14:00,12/8/2021 12:15:53,B_1,OS_1,D_2,Iran,Page_333,59
U_2943,12/8/2021 12:14:00,12/8/2021 12:16:52,B_1,OS_1,D_2,Iran,Page_306,139
U_2943,12/8/2021 12:14:00,12/8/2021 12:23:13,B_1,OS_1,D_2,Iran,Page_40,881
U_2944,12/4/2021 15:16:00,12/4/2021 15:16:00,B_3,OS_1,D_2,Iran,Page_35,419
U_2944,12/4/2021 15:16:00,12/4/2021 15:22:59,B_3,OS_1,D_2,Iran,Page_75,383
U_2944,12/4/2021 15:16:00,12/4/2021 15:29:22,B_3,OS_1,D_2,Iran,Page_315,146
U_2944,12/4/2021 15:16:00,12/4/2021 15:31:48,B_3,OS_1,D_2,Iran,Page_243,599
U_2944,12/4/2021 15:16:00,12/4/2021 15:41:47,B_3,OS_1,D_2,Iran,Page_22,331
U_2944,12/4/2021 15:16:00,12/4/2021 15:47:18,B_3,OS_1,D_2,Iran,Page_75,745
U_2944,12/4/2021 15:16:00,12/4/2021 15:59:43,B_3,OS_1,D_2,Iran,Page_204,312
U_2944,12/4/2021 15:16:00,12/4/2021 16:04:55,B_3,OS_1,D_2,Iran,Page_93,1148
U_2944,12/4/2021 15:16:00,12/4/2021 16:24:03,B_3,OS_1,D_2,Iran,Page_200,373
U_2944,12/4/2021 15:16:00,12/4/2021 16:42:34,B_3,OS_1,D_2,Iran,Page_23,321
U_2944,12/4/2021 15:16:00,12/4/2021 16:47:55,B_3,OS_1,D_2,Iran,Page_93,311
U_2944,12/4/2021 15:16:00,12/4/2021 16:53:06,B_3,OS_1,D_2,Iran,Page_200,305
U_2944,12/4/2021 15:16:00,12/4/2021 16:58:11,B_3,OS_1,D_2,Iran,Page_24,192
U_2944,12/4/2021 15:16:00,12/4/2021 17:01:23,B_3,OS_1,D_2,Iran,Page_25,166
U_2944,12/4/2021 15:16:00,12/4/2021 17:05:24,B_3,OS_1,D_2,Iran,Page_26,56
U_2944,12/4/2021 15:16:00,12/4/2021 17:10:41,B_3,OS_1,D_2,Iran,Page_27,600
U_2944,12/4/2021 15:16:00,12/4/2021 17:20:41,B_3,OS_1,D_2,Iran,Page_88,519
U_2944,12/4/2021 15:16:00,12/4/2021 17:29:20,B_3,OS_1,D_2,Iran,Page_15,405
U_2944,12/4/2021 15:16:00,12/4/2021 17:41:10,B_3,OS_1,D_2,Iran,Page_93,311
U_2944,12/4/2021 15:16:00,12/4/2021 17:46:21,B_3,OS_1,D_2,Iran,Page_200,463
U_2944,12/4/2021 15:16:00,12/4/2021 17:54:04,B_3,OS_1,D_2,Iran,Page_29,362
